X,Y,Limit_A,Limit_B,Status,Repeater,NonTSMComp,Size,STATUS_ID,MaxSpeed_1,MaxSpeed_2,LastUpdate,Mounting,Descriptio,Maintenanc,Maintena_1,_full_text,X_ITM,Y_ITM
-6.128059142,53.23497797,50 Km/h,30 Km/h,Standard,0,0,600mm,8,50,30,20151117,Bracket Mounted,"Maintenance - kerb offset 0mm, 30kmh face is damaged, 50kmh face has minor damage.",Damaged Sign,Low,,724964.7468,722145.7713
-6.185541544,53.3014026,50 Km/h,,Standard,1,0,300mm,8,50,0,20151201,Bracket Mounted,Maintenance - Kerb offset 110mm.,Inappropriate,High,,720940.1493,729436.955
-6.198809841,53.24446073,50 Km/h,,Standard,1,0,300mm,8,50,0,20151124,Bracket Mounted,"Maintenance - Sign is damaged, sleeves faded, sign 100mm over road.",Damaged Sign,Low,,720215.5273,723079.4655
-6.179943638,53.27526011,60 Km/h,50 Km/h,Standard,0,0,600mm,8,60,50,20151118,Bracket Mounted,"Maintenance - 50kmh face damaged, kerb offset 300mm, sleeves faded.",Damaged Sign,Low,,721387.3249,726537.9453
-6.1139571,53.23957763,30 Km/h,,Standard,0,0,600mm,8,30,0,20151125,Bracket Mounted,"Not in Bye laws. Maintenance - Missing 50kmh sign on back, fit sleeves, slightly rotated.",Inappropriate,High,,725892.5582,722682.2387
-6.262782185,53.2744145,50 Km/h,,Standard,1,1,600mm,8,50,0,20160111,Bracket Mounted,"Non TSM - Sign too big. Maintenance - Kerb offset 400mm, sleeves faded.",,Low,,715865.2486,726306.366
-6.175205735,53.28914911,50 Km/h,,Standard,1,1,750mm,8,50,0,20151203,Bracket Mounted,Non TSM - Sign too big. Maintenance - Fit sleeves.,,Low,,721663.8231,728091.2309
-6.135323205,53.29201156,50 Km/h,30 Km/h,Standard,0,0,600mm,8,50,30,20160104,,"Maintenance - Sign rotated and not visible, fit sleeves, minor damage to 50kmh face, kerb offset 320mm.",Obscured,High,,724314.3198,728478.3425
-6.134955291,53.21310509,50 Km/h,,Standard,1,0,300mm,8,50,0,20151126,Bracket Mounted,Maintenance - Sleeves faded.,,Low,,724567.8976,719700.3007
-6.135516031,53.27906755,60 Km/h,,Standard,1,0,450mm,8,60,0,20160108,Bracket Mounted,Maintenance - Kerb offset 400mm.,,Low,,724339.0451,727037.923
-6.20341667,53.2600292,50 Km/h,,Standard,1,0,300mm,8,50,0,20151217,,Mounting - Mounted on Lucas pole,,,,719864.5527,724803.8071
-6.210636324,53.25073102,50 Km/h,,Standard,1,1,600mm,8,50,0,20151124,,Non TSM - Sign too big. Maintenance - Height 1.6m.,,Low,,719408.8123,723757.2497
-6.185572729,53.30146671,50 Km/h,,Standard,1,1,600mm,8,50,0,20151201,Bracket Mounted,"Non TSM - Signs too big. Maintenance - Kerb offset 200mm, minor damage to face, sign rotated and not visible, mounted on stop sign pole",Inappropriate,High,,720937.8897,729444.0343
-6.207048398,53.26127751,50 Km/h,,Standard,1,0,300mm,8,50,0,20151217,,Mounting - Mounted on Lp.,,,,719618.7895,724936.6048
-6.194923985,53.28735555,50 Km/h,,Standard,0,0,600mm,8,50,0,20151119,Bracket Mounted,,,,,720354.3215,727858.2941
-6.137689598,53.1994355,50 Km/h,,Standard,1,1,600mm,8,50,0,20160115,Bracket Mounted,"Non TSM - County boundary sign. Maintenance - Sign edge 100mm over road, sign has minor damage.",Damaged Sign,High,,724424.8872,718174.7519
-6.130924174,53.243607,50 Km/h,,Standard,0,0,600mm,8,50,0,20151118,Bracket Mounted,Maintenance - sign face has minor damage.,Damaged Sign,Low,,724748.4073,723100.7827
-6.136312332,53.29242167,30 Km/h,,Standard,1,1,600mm,8,30,0,20151222,,"Non TSM - Sign too big. Maintenance - Sign rotated, fit sleeves.",,High,,724247.1931,728522.2484
-6.181696476,53.221417,80 Km/h,,Standard,1,0,600mm,8,80,0,20151125,Bracket Mounted,"Maintenance - Minor damage to face, slightly rotated.",Damaged Sign,Low,,721422.8021,720544.6534
-6.216209904,53.30928011,50 Km/h,,Standard,1,0,450mm,8,50,0,20151201,Bracket Mounted,,,,,718874.2977,730261.9025
-6.185664758,53.27793274,60 Km/h,50 Km/h,Standard,0,0,600mm,8,60,50,20151118,,"Maintenance - Straighten 60kmh face, both signs have minor damage, kerb offset 170mm.",Damaged Sign,Low,,720998.2457,726825.5879
-6.197931923,53.27894855,50 Km/h,,Standard,1,0,300mm,8,50,0,20151215,Bracket Mounted,"Maintenance - Sign rotated and not visible, kerb offset 350mm, sleeves faded.",Obscured,High,,720177.3739,726917.9036
-6.251238181,53.27163559,50 Km/h,,Standard,1,0,300mm,8,50,0,20160113,,Maintenance - Paint damage.,Damaged Sign,Low,,716642.6838,726015.9714
-6.11459895,53.26968002,50 Km/h,,Standard,1,1,300mm,8,50,0,20151125,,Non TSM - Village traffic calming sign. Maintenance - Sign very dirty.,,Low,,725761.3806,726030.1188
-6.123915008,53.25208709,50 Km/h,50 Km/h,Standard,1,0,300mm,8,50,50,20151203,Bracket Mounted,Maintenance - Sleeves and one face very dirty.,,Low,,725191.4149,724056.4794
-6.131853904,53.27848875,50 Km/h,,Standard,1,1,600mm,8,50,0,20151119,Bracket Mounted,Non TSM - Sign too big. Maintenance - Minor damage to sign face.,Damaged Sign,Low,,724584.9246,726979.9074
-6.135726127,53.20366596,50 Km/h,50 Km/h,Standard,1,1,600mm,8,50,50,20151125,Bracket Mounted,"Non TSM - Sign too big. Maintenance - Pole is 100mm off road edge, sign is 200mm over road, sleeves faded, slightly rotated, height 2m, one face has minor damage",Damaged Sign,High,,724543.7909,718648.8213
-6.155073411,53.2364386,50 Km/h,50 Km/h,Standard,1,1,600mm,8,50,50,20151127,Bracket Mounted,"Non TSM - Signs too big. Maintenance - Sleeves faded, pole at slight angle.",,Low,,723157.3456,722261.4014
-6.137535661,53.29610595,30 Km/h,,Standard,1,1,450mm,8,30,0,20160202,Bracket Mounted,"Non TSM - Sign to big. Maintenance - Height 1.9m, minor damage to sign face, fit sleeves.",Damaged Sign,Low,,724154.9592,728930.0163
-6.134661197,53.26696713,60 Km/h,50 Km/h,Standard,0,0,600mm,8,60,50,20160108,Bracket Mounted,Maintenance - 50kmh face slightly tilted and obscured by traffic lights.,Obscured,High,,724431.1872,725693.1831
-6.218268229,53.30938413,60 Km/h,,Standard,1,1,300mm,8,60,0,20151201,Bracket Mounted,"Non TSM - Sign too small. Maintenance - Sign very dirty, fit sleeves.",,High,,718736.8519,730270.0526
-6.179749191,53.27572098,60 Km/h,60 Km/h,Standard,1,0,600mm,8,60,60,20151118,Bracket Mounted,"Maintenance - Pole angled, sleeves faded.",Damaged Pole,High,,721398.9861,726589.5498
-6.242687627,53.28628628,50 Km/h,,Standard,1,0,300mm,8,50,0,20160113,Bracket Mounted,"Maintenance - Sleeves faded, sign face has minor damage.",Damaged Sign,Low,,717172.8715,727659.9458
-6.135045287,53.24567265,80 Km/h,60 Km/h,Standard,1,0,600mm,8,80,60,20151116,Bracket Mounted,"Traffic Lanes Speed Limit 80kmh, Bus Lane Speed Limit 60kmh (North Bound).",,,,724467.3826,723323.4112
-6.260107609,53.27367888,50 Km/h,,Standard,1,0,300mm,8,50,0,20160113,,,,,,716045.6088,726228.863
-6.198411183,53.24177385,50 Km/h,,Standard,1,0,300mm,8,50,0,20151124,Bracket Mounted,"Maintenance - Sign damaged, Height 1.65m.",Damaged Sign,Low,,720249.6653,722781.2065
-6.170729196,53.2572243,50 Km/h,,Standard,1,0,300mm,8,50,0,20151217,Bracket Mounted,"Maintenence - Sign obscured, sleeves faded.",Obscured,High,,722053.1757,724547.0593
-6.148731124,53.26231587,80 Km/h,50 Km/h,Standard,0,0,750mm,8,80,50,20151116,Bracket Mounted,"Maintenance - 50kmh sign dia. 600mm, 80kmh sign dia. 750mm, 80kmh sign rotated, sleeves faded, yield sign on same pole, minor damage to both faces.",Damaged Sign,Low,,723506.1217,725151.3062
-6.217548549,53.30015008,50 Km/h,,Standard,1,1,600mm,8,50,0,20160106,Bracket Mounted,"Non TSM - Sign too big. Maintenance - Sign edge 150mm over road, sign damaged and rotated, pole knocked, sleeves faded.",Damaged Sign,High,,718810.4429,729243.8993
-6.193921499,53.28602642,60 Km/h,50 Km/h,Standard,0,0,600mm,8,60,50,20151119,Bracket Mounted,"Maintenance - 50kmh face damaged and rotated, sleeves faded, kerb offset 300mm.",Damaged Sign,Low,,720424.8943,727712.1088
-6.238431145,53.26485057,50 Km/h,,Standard,1,0,300mm,8,50,0,20160111,,Mounting - Mounted on Tp. Maintenance - Sign face has minor damage.,Damaged Sign,Low,,717515.4453,725282.0725
-6.188011844,53.27617339,50 Km/h,,Standard,1,1,600mm,8,50,0,20151203,Bracket Mounted,"Non TSM - Sign too big. Maintenance - Sleeves and sign dirty, pole at an angle.",,Low,,720846.6965,726625.8797
-6.209184312,53.28292042,50 Km/h,,Standard,1,0,300mm,8,50,0,20160113,Bracket Mounted,Maintenance - Fit sleeves.,,Low,,719415.9629,727340.9344
-6.230669403,53.26521551,50 Km/h,,Standard,1,0,300mm,8,50,0,20151209,Bracket Mounted,"Maintenance - Speed sign height 2.1m, pole knocked.",Damaged Pole,High,,718032.1846,725335.4636
-6.132874477,53.25102782,60 Km/h,50 Km/h,Standard,0,0,600mm,8,60,50,20160108,Bracket Mounted,Maintenance - Sleeves faded.,,Low,,724596.6867,723922.9775
-6.139590112,53.29644288,30 Km/h,,Standard,0,0,450mm,8,30,0,20160202,Bracket Mounted,Non TSM - Sign too big.,,,,724017.0437,728963.9337
-6.170938192,53.25731172,50 Km/h,,Standard,1,1,600mm,8,50,0,20151217,Bracket Mounted,"Non TSM - Sign too big. Maintenance - Height 2m, sign face damaged.",Damaged Sign,High,,722038.9834,724556.4284
-6.174457941,53.29932763,50 Km/h,,Standard,1,1,600mm,8,50,0,20151201,Bracket Mounted,"Non TSM - Signs too big. Maintenance - Kerb offset 100mm, sleeves faded, sign damaged & rotated.",Damaged Sign,Low,,721684.7394,729224.9222
-6.262306509,53.2688892,50 Km/h,50 Km/h,Standard,1,1,600mm,8,50,50,20160111,Bracket Mounted,"Non TSM - Sign too big. Maintenance - Kerb offset 250mm, sign face tilted.",,Low,,715911.9186,725692.41
-6.20503735,53.22779842,50 Km/h,,Standard,1,0,300mm,8,50,0,20160107,Bracket Mounted,,,,,719846.4673,721215.2435
-6.125212817,53.20986725,50 Km/h,,Standard,1,0,300mm,8,50,0,20151125,Bracket Mounted,"Maintenance - Sign damaged and rotated 45 degrees, sign and sleeves very dirty, kerb offset 300mm, pole slightly angled.",Damaged Sign,High,,725227.9831,719357.0922
-6.214634742,53.25332732,50 Km/h,,Standard,1,0,300mm,8,50,0,20151209,,Mounting - Mounted on Lp.,,,,719134.7977,724039.432
-6.170184722,53.26160288,50 Km/h,,Standard,1,0,300mm,8,50,0,20151217,,Mounting - Mounted on Ep. Maintenance - Sign face has minor damage.,Damaged Sign,Low,,722077.0295,725035.128
-6.217181439,53.27059429,50 Km/h,,Standard,0,0,,8,50,0,20160201,Bracket Mounted,,,,,718916.9575,725956.2426
-6.24358483,53.27239679,50 Km/h,,Standard,1,0,900mm,8,50,0,20160114,Bracket Mounted,Gateway sign,,,,717151.0367,726113.1778
-6.25825251,53.26840546,50 Km/h,,Standard,1,1,600mm,8,50,0,20160111,Bracket Mounted,Non TSM - Sign too big. Maintenance - Sign has minor damage.,Damaged Sign,Low,,716183.6264,725645.1732
-6.271888607,53.26858446,100 Km/h,,Standard,1,0,,8,100,0,20160201,Bracket Mounted,,,,,715273.6249,725643.0094
-6.171729355,53.27205018,80 Km/h,50 Km/h,Standard,0,0,600mm,8,80,50,20151118,Bracket Mounted,"Maintenance - Sleeves faded, kerb offset 150mm",,Low,,721944.2543,726194.8075
-6.22880497,53.26539138,50 Km/h,,Standard,1,0,450mm,8,50,0,20151209,Bracket Mounted,,,,,718156.0649,725358.1104
-6.155397305,53.23635931,50 Km/h,50 Km/h,Standard,1,1,600mm,8,50,50,20151127,Bracket Mounted,Non TSM - Signs too big. Maintenance - Sleeves faded.,,Low,,723135.9538,722252.0226
-6.137062542,53.29292384,50 Km/h,,Standard,0,0,600mm,8,50,0,20151222,,"Maintenance - Sign face damaged, kerb offset 80mm.",Damaged Sign,Low,,724195.7268,728576.813
-6.129018627,53.24021218,100 Km/h,,Standard,0,0,,8,100,0,20160129,Bracket Mounted,,,,,724885.4617,722726.421
-6.189387007,53.28039786,50 Km/h,,Standard,0,0,600mm,8,50,0,20151119,Bracket Mounted,"Maintenance - Pole angled into cycle track, sleeves faded and missing, kerb offset 60mm, sign face has minor damage.",Damaged Pole,High,,720743.0827,727093.5515
-6.180427871,53.28909008,50 Km/h,,Standard,1,1,750mm,8,50,0,20151204,Bracket Mounted,"Non TSM - Sign too big. Maintenance - Kerb offset 325mm, fit sleeves, slightly rotated.",,Low,,721315.8503,728075.7848
-6.185752057,53.30148337,50 Km/h,,Standard,1,1,600mm,8,50,0,20151201,Bracket Mounted,Non TSM - Signs too big. Maintenance - Sign rotated 90 degrees and not visible.,Obscured,High,,720925.891,729445.5842
-6.255586396,53.27557184,50 Km/h,,Standard,1,0,600mm,8,50,0,20160113,,Maintenance - Slight damage & different size to sign on opposite side of road.,,,,716341.9928,726446.8182
-6.214121007,53.31025218,50 Km/h,,Standard,1,0,450mm,8,50,0,20160111,Bracket Mounted,Maintenance - Kerb offset 250mm.,,Low,,719010.7879,730373.5299
-6.138335594,53.26083034,50 Km/h,,Standard,1,0,300mm,8,50,0,20151222,,,,,,724203.8881,725004.0469
-6.175746573,53.27438798,60 Km/h,,Standard,0,0,300mm,8,60,0,20151118,Bracket Mounted,"Maintenance - Sleeve missing, pole slightly angled.",Damaged Pole,Low,,721669.6952,726448.0528
-6.144429019,53.25458787,80 Km/h,50 Km/h,Standard,0,0,600mm,8,80,50,20151116,Bracket Mounted,"Maintenance - 50kmh face has minor damage, both signs obscured.",Obscured,Low,,723815.426,724298.9733
-6.162477524,53.27578614,50 Km/h,,Standard,1,0,300mm,8,50,0,20151204,,"Maintenance - Height 2m beside cycle track, sleeves faded.",,Low,,722550.5966,726626.2782
-6.122592311,53.21285783,120 Km/h,,Standard,0,0,,8,120,0,20160201,Bracket Mounted,,,,,725394.2704,719694.3956
-6.22767925,53.26283536,50 Km/h,,Standard,1,0,300mm,8,50,0,20151209,Bracket Mounted,"Maintenance - Sign damaged, kerb offset of speed sign 250mm.",Damaged Sign,Low,,718238.2064,725075.5994
-6.195969568,53.29874953,50 Km/h,,Standard,1,0,300mm,8,50,0,20151201,Bracket Mounted,Maintenance - Sign and sleeves dirty.,,Low,,720252.6039,729124.1823
-6.194568979,53.28401281,60 Km/h,,Standard,1,1,300mm,8,60,0,20151130,Bracket Mounted,Non TSM - Sign too small. Maintenence - Fit sleeves.,,Low,,720387.3867,727486.9927
-6.244676531,53.27102128,50 Km/h,,Standard,0,0,750mm,8,50,0,20160201,,"Maintenance - Sleeves faded, rotate sign, damage to sign face.",Damaged Sign,Low,,717081.9867,725958.3545
-6.237111847,53.28437521,50 Km/h,,Standard,1,0,300mm,8,50,0,20151210,Bracket Mounted,Maintenance - Rotated 60 degrees barely visible.,Obscured,High,,717549.862,727456.4846
-6.198000806,53.29112924,60 Km/h,60 Km/h,Standard,1,0,600mm,8,60,60,20151130,Bracket Mounted,,,Low,,720138.6032,728272.9621
-6.23346317,53.28217494,50 Km/h,,Standard,1,1,300mm,8,50,0,20151209,Bracket Mounted,Non TSM - Text style.,,,,717799.1868,727217.698
-6.164698518,53.27789699,50 Km/h,,Standard,1,0,300mm,8,50,0,20151218,,Maintenance - Sign face has minor damage.,,,,722396.4538,726857.3151
-6.136459137,53.24721249,60 Km/h,,Standard,0,0,600mm,8,60,0,20151125,Bracket Mounted,Wrong Sign - 60kmh sign at start of 80kmh zone.,Inappropriate,High,,724368.5656,723492.2642
-6.148334688,53.26598746,50 Km/h,,Standard,1,0,300mm,8,50,0,20160106,,Mounting - Mounted on Lp. Maintenance - Sign face slightly dirty.,,Low,,723521.9839,725560.4732
-6.11965395,53.218252,50 Km/h,,Standard,1,0,300mm,8,50,0,20151202,,"Mounting - Mounted on Lp. Maintenance - Minor damage to face, likely to become obstructed.",Damaged Sign,Low,,725574.7279,720299.6709
-6.200636629,53.31102816,50 Km/h,,Standard,1,1,600mm,8,50,0,20151201,Bracket Mounted,"Non TSM - Sign too big. Maintenance - Damaged face, sign off centre, damaged sleeves.",Damaged Sign,Low,,719907.1265,730482.4126
-6.120902762,53.27960019,50 Km/h,,Standard,1,0,300mm,8,50,0,20151119,Bracket Mounted,"Maintenance - Sign face has minor damage, pole is at slight angle, sleeves faded, height 1.85m, kerb offset 130mm.",Damaged Sign,Low,,725311.9201,727122.7075
-6.292335735,53.26234852,50 Km/h,50 Km/h,Standard,1,1,600mm,8,50,50,20160111,Bracket Mounted,Non TSM - Sign too big. Maintenance - Road offset 100mm,,Low,,713926.3918,724916.4341
-6.203456809,53.29473283,60 Km/h,,Standard,1,1,300mm,8,60,0,20151130,Bracket Mounted,"Non TSM - Sign too small. Maintenance - Sign damaged, fit sleeves.",Damaged Sign,Low,,719764.8059,728664.7236
-6.188745903,53.2437211,50 Km/h,50 Km/h,Standard,1,1,600mm,8,50,50,20151207,Bracket Mounted,"Non TSM - Sign too big. Maintenance - Both sign faces have minor damage, sleeves faded, one face off centre on pole.",Damaged Sign,Low,,720889.239,723014.1478
-6.223075794,53.27165645,80 Km/h,,Standard,0,1,900mm,8,80,0,20160115,Bracket Mounted,"Non TSM - Sign too big. Maintenance - Not located at change in speed limit as per byelaws, fit sleeves.",Inappropriate,High,,718520.8919,726064.6239
-6.114121084,53.23956306,30 Km/h,,Standard,0,0,600mm,8,30,0,20151125,Bracket Mounted,"Not in Bye laws. Maintenance - Fit sleeves, missing 50kmh sign on back, slightly rotated.",Inappropriate,High,,725881.6562,722680.329
-6.135795436,53.29188297,30 Km/h,,Standard,0,0,600mm,8,30,0,20151222,,"Maintenance - Pole knocked, fit sleeves, kerb offset 220mm.",Damaged Pole,High,,724283.2136,728463.2143
-6.11953734,53.21445985,50 Km/h,,Standard,1,0,300mm,8,50,0,20151202,Bracket Mounted,"Maintenance - Sign damaged and faded, height 1.65m.",Damaged Sign,Low,,725593.6084,719877.985
-6.203653501,53.24747228,50 Km/h,50 Km/h,Standard,1,0,450mm,8,50,50,20151124,Cap Mounted,,,,,719883.8613,723406.3834
-6.135073702,53.21312231,50 Km/h,,Standard,1,0,300mm,8,50,0,20151126,Bracket Mounted,Maintenance - Sleeves faded.,,Low,,724559.9396,719702.0106
-6.154521595,53.24134251,120 Km/h,,Standard,0,0,900mm,8,120,0,20160201,Bracket Mounted,,,,,723180.0949,722807.934
-6.171094653,53.28777242,50 Km/h,,Standard,1,1,750mm,8,50,0,20151204,Bracket Mounted,Non TSM - Sign too big. Maintenance - Fit sleeves.,,Low,,721941.814,727945.0743
-6.207701942,53.30324489,60 Km/h,,Standard,1,1,300mm,8,60,0,20151201,Bracket Mounted,"Non TSM - Sign too small. Maintenance - Fit sleeves, height 2.1m beside cycle track.",,Low,,719458.0751,729604.6374
-6.268722719,53.27865305,50 Km/h,,Standard,1,0,300mm,8,50,0,20160111,Bracket Mounted,"Maintenance - Sleeves faded, height 1.85m, possibly rotated, on same pole as stop sign.",Inappropriate,High,,715457.6492,726768.3203
-6.183868481,53.30211184,50 Km/h,50 Km/h,Standard,1,1,600mm,8,50,50,20151201,Bracket Mounted,"Non TSM - Signs too big. Maintenance - Both signs rotated and off centre, sleeve missing.",,Low,,721049.6482,729518.6957
-6.131046145,53.28642486,50 Km/h,,Standard,1,0,300mm,8,50,0,20151119,Bracket Mounted,"Maintenance - Pole is at angle, kerb offset 200mm.",Damaged Pole,Low,,724615.6933,727864.2446
-6.256726926,53.27434109,50 Km/h,,Standard,1,0,300mm,8,50,0,20151102,,,,,,716269.2732,726308.0332
-6.199457531,53.29780934,50 Km/h,,Standard,1,0,300mm,8,50,0,20151201,Bracket Mounted,,,,,720022.7624,729013.7154
-6.152336625,53.24053456,60 Km/h,,Standard,0,0,900mm,8,60,0,20160201,Bracket Mounted,Maintenance - Pole angled and obscured by motorway end sign.,Obscured,High,,723328.2439,722721.8121
-6.115658671,53.23948915,30 Km/h,,Standard,0,0,600mm,8,30,0,20151125,Cap Mounted,"Not in Bye laws. Maintenance - Fit sleeves, missing 50kmh sign on back, on wrong side of road, rotated slightly.",Inappropriate,High,,725779.2501,722669.4008
-6.203369652,53.29688802,60 Km/h,50 Km/h,Standard,0,0,600mm,8,60,50,20151130,Bracket Mounted,Maintenance - 60kmh sign obscured,Obscured,High,,719764.5856,728904.6485
-6.134854393,53.26605118,50 Km/h,,Standard,0,0,600mm,8,50,0,20160108,Bracket Mounted,"Maintenance - Kerb offset 350mm, sign off centre on pole.",,Low,,724420.9604,725590.9439
-6.292681765,53.26280095,50 Km/h,,Standard,1,1,600mm,8,50,0,20160111,Bracket Mounted,"Non TSM - County boundary sign. Maintenance - Not located at boundary, road offset 100mm, minor damage to sign.",Inappropriate,High,,713902.1061,724966.2191
-6.178316085,53.28349267,50 Km/h,,Standard,1,0,300mm,8,50,0,20151203,Bracket Mounted,"Maintenance - Sign obscured, sleeves faded.",Obscured,High,,721472.5128,727456.6286
-6.209812175,53.30323957,60 Km/h,50 Km/h,Standard,0,0,600mm,8,60,50,20151201,,"Maintenance - Pole in middle of path, 1.15m between pole and back of path, kerb offset 400mm, 50kmh face has minor damage.",Damaged Sign,Low,,719317.4544,729600.5187
-6.137826785,53.19946012,50 Km/h,,Standard,1,1,600mm,8,50,0,20160115,Bracket Mounted,"Non TSM - County boundary sign. Maintenance - Pole knocked, sign is damaged, sign edge 200mm over road.",Damaged Sign,High,,724415.6511,718177.2517
-6.223445008,53.27621655,50 Km/h,,Standard,1,0,300mm,8,50,0,20151210,Bracket Mounted,"Maintenance - Sign rotated barely visible, height 1.9m beside cycle track, sleeves faded.",Obscured,High,,718483.6551,726571.3511
-6.095335342,53.27113948,50 Km/h,,Standard,0,0,300mm,8,50,0,20151120,Bracket Mounted,"Maintenance - Minor damage to sign face, pole at angle sign rotated, kerb offset 150mm, sleeves dirty.",Damaged Sign,Low,,727041.8543,726226.5593
-6.296329894,53.26051755,50 Km/h,50 Km/h,Standard,1,1,600mm,8,50,50,20160108,Bracket Mounted,"Non TSM - Signs too big for repeater. Maintenance - Signs dirty and rotated, fit sleeves, road offset 400mm, one sign slightly obscured by vegetation.",Obscured,High,,713664.8003,724706.3679
-6.237161715,53.27190409,100 Km/h,,Standard,1,0,,8,100,0,20160201,Bracket Mounted,,,,,717580.7655,726068.9097
-6.188758616,53.232505,50 Km/h,50 Km/h,Standard,1,1,600mm,8,50,50,20151125,Bracket Mounted,"Non TSM - Signs too big. Maintenance - Minor damage to one face the other damaged, signs rotated and one face not visible, sleeves faded.",Damaged Sign,High,,720920.0034,721766.2784
-6.140522841,53.29382978,50 Km/h,30 Km/h,Standard,0,1,600mm,8,50,30,20160104,,"Maintenance - Both signs damaged, fit sleeves, pole at an angle, signs rotated and barely visible, kerb offset 30mm.",Damaged Sign,High,,723962.4401,728671.5946
-6.184927826,53.27876992,60 Km/h,50 Km/h,Standard,0,0,600mm,8,60,50,20151118,,"Maintenance - 60kmh face damaged, sleeves faded, pole at angle, 50kmh face has minor damage.",Damaged Sign,Low,,721045.0213,726919.9776
-6.132241242,53.19945848,100 Km/h,,Standard,0,0,,8,100,0,20160129,Bracket Mounted,,,,,724788.8004,718186.7981
-6.199750774,53.31048346,50 Km/h,,Standard,1,1,600mm,8,50,0,20151201,Bracket Mounted,Non TSM - Sign too big.,,,,719967.6806,730423.2984
-6.212084779,53.27095868,50 Km/h,,Standard,0,0,,8,50,0,20160129,Bracket Mounted,,,,,719255.8677,726005.2753
-6.17073511,53.29808791,50 Km/h,,Standard,1,1,600mm,8,50,0,20151201,Bracket Mounted,"Non TSM - Signs too big. Maintenance - Sign at angle, minor damage to face.",Damaged Sign,Low,,721936.399,729093.3443
-6.202720137,53.29694052,50 Km/h,,Standard,1,0,300mm,8,50,0,20151201,Bracket Mounted,,,Low,,719807.7317,728911.5775
-6.131703857,53.25119443,60 Km/h,50 Km/h,Standard,0,1,600mm,8,60,50,20160108,Bracket Mounted,"Non TSM - 50kmh sign too small. Maintenance - Both signs damaged, sleeves faded, kerb offset 200mm.",Inappropriate,High,,724674.312,723943.5548
-6.158550052,53.266708,80 Km/h,50 Km/h,Standard,0,0,600mm,8,80,50,20151117,Bracket Mounted,Maintenance - sleeves are faded.,,Low,,722838.5326,725623.0313
-6.167571986,53.26470725,50 Km/h,,Standard,1,0,300mm,8,50,0,20151217,,"Mounting - Mounted on Lp. Maintenance - Sign face has minor damage, likely to become obscured by tree.",Damaged Sign,Low,,722242.4676,725384.9703
-6.230499436,53.27717583,50 Km/h,,Standard,1,0,300mm,8,50,0,20151209,Bracket Mounted,Maintenance - Sign face damaged and at angle.,Damaged Sign,Low,,718010.5745,726666.4043
-6.241273915,53.27100033,50 Km/h,,Standard,0,1,1200mm,8,50,0,20160113,,"Non TSM - Sign too big. Maintenance - Fit sleeves, slight damage to sign edge.",Damaged Sign,Low,,717308.9821,725961.6027
-6.116688568,53.23942059,30 Km/h,,Standard,0,0,600mm,8,30,0,20151124,Bracket Mounted,"Not in Bye laws. Maintenance - Missing 50kmh sign on back, fit sleeves, kerb offset 230mm.",Missing,High,,725710.7127,722659.9623
-6.111238327,53.28545547,50 Km/h,,Standard,1,0,300mm,8,50,0,20151119,Bracket Mounted,"Maintenance - Minor damage to sign face, fit sleeves, kerb offset 230mm.",Damaged Sign,Low,,725939.129,727791.1232
-6.200733165,53.31166053,50 Km/h,,Standard,1,1,600mm,8,50,0,20151202,Bracket Mounted,Non TSM - County boundary sign. Maintenance - Sign obscured.,Obscured,High,,719898.9219,730552.6054
-6.215800294,53.21863109,50 Km/h,50 Km/h,Standard,1,1,600mm,8,50,50,20160107,Bracket Mounted,"Non TSM - Sign too big. Maintenance - Sleeves faded, both signs rotated, road offset 100mm.",,Low,,719153.3579,720177.3469
-6.139159168,53.24785981,80 Km/h,,Standard,0,0,600mm,8,80,0,20151118,Bracket Mounted,"Maintenance - sleeves missing and dirty, kerb offset 150mm.",,Low,,724186.5148,723559.5883
-6.12985625,53.24129385,80 Km/h,50 Km/h,Standard,0,0,600mm,8,80,50,20151116,Bracket Mounted,Maintenance - 50kmh face has minor damage.,Damaged Sign,Low,,724826.4092,722845.2989
-6.254714406,53.27884096,50 Km/h,,Standard,1,0,600mm,8,50,0,20160113,,,,,,716391.2612,726811.9497
-6.270010617,53.30322758,50 Km/h,,Standard,1,1,600mm,8,50,0,20160114,Bracket Mounted,Non TSM - County boundary sign.,,,,715305.5661,729500.3355
-6.195316393,53.23750697,50 Km/h,,Standard,1,0,300mm,8,50,0,20151124,Bracket Mounted,Maintenance - Minor damage to sign.,Damaged Sign,Low,,720468.1952,722311.7043
-6.12405342,53.23331293,50 Km/h,,Standard,1,0,300mm,8,50,0,20151217,Bracket Mounted,"Maintenance - Sign face has minor damage, fit sleeves, height 2.1m.",Damaged Sign,Low,,725236.9893,721967.5381
-6.169573429,53.29628393,50 Km/h,,Standard,1,1,600mm,8,50,0,20151209,Bracket Mounted,"Non TSM - Sign too big. Maintenance -Sign face has minor damage, sleeves faded and missing, kerb offset 120mm.",Damaged Sign,Low,,722018.9701,728894.6245
-6.265364535,53.29161201,50 Km/h,,Standard,1,1,450mm,8,50,0,20160114,Bracket Mounted,Non TSM - Estate traffic calming sign.,Damaged Sign,Low,,715646.5833,728215.5277
-6.215933417,53.2710887,100 Km/h,,Standard,0,0,,8,100,0,20160129,Bracket Mounted,,,,,718998.8218,726013.3261
